text,len,combo_count,is_syntactic,morph_prefix,morph_suffix,pos_start,pos_end,atomic_slice,semantic_weight,game_weight,start_combo_count
scend,5,8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.92,1.02,0
scene,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,2
scent,5,20,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.4,1.5,2
scep,4,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.97,1.07,3
scept,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,3
sces,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
sch,3,166,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,21
scha,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
sche,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.21,1.31,9
schem,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,3
schi,4,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,3
scho,4,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,9
schol,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
schoo,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,5
sci,3,116,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,6
scia,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
scie,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.85,0.95,3
scien,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,3
scin,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01,1.01,0
scind,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
scio,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
scis,4,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.21,1.21,2
sciss,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,2
scl,3,39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,1
scle,4,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
scler,5,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.28,1.28,1
sco,3,271,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,44
scof,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.73,0.73,1
scoff,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.88,0.88,2
scol,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,3
scold,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,3
scoli,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
scon,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.01,1.01,1
scoo,4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,1.19,5
scoop,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,3
scoot,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,3
scop,4,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.01,1.01,1
scope,5,15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.2,1.3,1
scopy,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
scor,4,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,13
scorc,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
score,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,4
scori,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
scorn,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.88,0.88,2
scos,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,0
scot,4,20,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.25,1.25,3
scou,4,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
scoun,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
scour,5,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.2,1.3,4
scous,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
scout,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,3
scr,3,272,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,60
scra,4,64,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,19
scrab,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
scram,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,3
scrap,5,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.44,1.5,9
scrat,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,4
scraw,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.96,0.96,1
scre,4,55,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,13
screa,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,4
scree,5,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.24,1.34,4
screw,5,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.4,1.5,3
scri,4,67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,10
scrib,5,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.24,1.34,3
scrim,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,1.04,1
scrip,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,5
scro,4,38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
scrol,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.8,0.9,3
scroo,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.96,0.96,1
scru,4,26,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
scrub,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,3
scu,3,165,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,11
scuf,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,1
scuff,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,1
scul,4,39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
scule,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
sculp,5,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.16,1.26,5
scum,4,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.05,1.05,1
scur,4,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,2
scurr,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
scus,4,11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.89,0.99,0
scuss,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
scut,4,25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,2
scutt,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,2
scy,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.58,0.58,1
sd,2,53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
sda,3,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.74,0.74,0
sde,3,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.66,0.66,0
sdo,3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.82,0.82,0
se,2,3346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,310
sea,3,205,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,37
seab,4,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.97,1.07,3
seabo,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,1
seaf,4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.89,0.99,3
seal,4,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,1.35,3
seals,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,1
seam,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
seams,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,1
seap,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
sear,4,16,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.09,1.19,8
searc,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,4
seas,4,32,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,8
seaso,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
seat,4,34,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,3
seate,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
seati,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
seats,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.88,0.88,1
seaw,4,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.13,1.13,2
seawa,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,1
seb,3,28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,0
seba,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,0
sebo,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
sec,3,145,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,34
sece,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,2
seced,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
secl,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,2
seclu,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,2
seco,4,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.01,1.11,5
secon,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,4
secr,4,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.29,1.39,9
secre,5,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.32,1.42,8
sect,4,49,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,8
secti,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,4
secto,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,1
sects,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.04,1.04,1
secu,4,23,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,7
secur,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,5
sed,3,564,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,18
seda,4,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.01,1.11,6
sedat,5,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,4
sede,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
sedi,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,4
sedit,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
sedu,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,6
seduc,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,5
see,3,135,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,19
seed,4,52,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,5
seedi,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
seeds,5,22,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1.45,1.45,1
seei,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
seek,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.73,0.83,4
seem,4,17,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.13,1.23,4
seen,4,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.81,0.91,1
seep,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.73,0.83,2
seer,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.69,0.69,1
sees,4,21,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.29,1.39,1
sef,3,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.94,0.94,0
seful,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,0
seg,3,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,4
seh,3,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.58,0.58,0
sei,3,81,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,8
sein,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.77,0.77,0
seis,4,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
seism,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
seiz,4,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,1.35,5
sel,3,197,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,20
sela,4,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.81,0.81,0
sele,4,40,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,9
selec,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,7
seled,5,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.12,1.12,0
selen,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,1
self,4,27,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
seli,4,24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
sell,4,31,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,5
sells,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.88,0.88,1
sels,4,33,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
selv,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.85,0.85,1
sely,4,40,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
sem,3,132,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,12
sema,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,2
seman,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,2
semb,4,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.09,1.09,1
sembl,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,1
seme,4,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,1.35,2
semen,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,1
semes,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,2
semi,4,67,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1.3,1.5,6
semin,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,4
semis,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,1
sen,3,242,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,37
sena,4,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.81,0.91,3
send,4,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,1.35,3
sends,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,1
sene,4,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
sened,5,5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.8,0.9,0
seng,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,0
seni,4,18,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.17,1.27,4
senn,4,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.73,0.73,0
seno,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.85,0.85,0
senor,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.8,0.8,1
sens,4,48,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,13
sensa,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,1
sense,5,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.88,0.98,2
sensi,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,4
senso,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
sent,4,59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,10
sente,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,3
senti,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,4
sents,5,7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.88,0.98,0
seo,3,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.98,0
seous,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
sep,3,53,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,10
sepa,4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.89,0.99,4
separ,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,4
sepi,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.65,0.65,0
sept,4,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.25,1.35,3
seq,3,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,7
sequ,4,22,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
seque,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,4
sequi,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
ser,3,483,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,36
sera,4,22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
sere,4,24,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,3
seren,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,2
serf,4,12,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.93,0.93,0
serg,4,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.73,0.83,2
serge,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.8,0.9,3
seri,4,46,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,6
seria,5,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.08,1.08,1
serie,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
serin,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,0
sero,4,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.21,1.21,1
serot,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
serp,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,2
serr,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97,0.97,1
serra,5,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.96,0.96,1
sers,4,148,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
sert,4,34,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,0
serti,5,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
serts,5,9,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.96,1.06,0
serv,4,57,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,13
serva,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,2
serve,5,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.2,1.2,2
servi,5,20,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.4,1.5,7
ses,3,1291,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,3
sess,4,26,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,2
sessi,5,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.92,0.92,2
sest,4,31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,0
set,3,162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.15,1.15,16
seted,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
seto,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
sets,4,52,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.3,1.4,1
sett,4,50,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,10
sette,5,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.24,1.24,1
setti,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.88,0.88,2
settl,5,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.08,1.18,5
seu,3,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.86,0.86,0
sev,3,33,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,14
seve,4,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,12
seven,5,8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.92,1.02,5
sever,5,15,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.2,1.3,7
sew,3,45,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,7
sewa,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,1
sewe,4,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.69,0.79,2
sewer,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,2
sewi,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.65,0.65,1
sewn,4,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.65,0.65,1
sewo,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,0
sex,3,68,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,11
sexes,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
sexi,4,12,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.93,1.03,5
sext,4,23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1.3,1
sexu,4,10,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.85,0.95,3
sey,3,22,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1.15,1.25,0
seys,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,0
sf,2,74,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
sfi,3,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.98,0
sfo,3,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.94,0.94,0
sfor,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
sform,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
sful,4,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.21,1.21,0
sg,2,48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,0
sgr,3,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.98,0.98,0
sgra,4,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.97,0.97,0
sgu,3,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.78,0.78,0
sgui,4,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.77,0.77,0
sh,2,3257,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,1.1,311
sha,3,401,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.15,1.25,79
shab,4,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.85,0.85,1
shac,4,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.89,0.99,3
shack,5,11,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.04,1.14,3
shad,4,44,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,9
shade,5,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,0.9,1
shadi,5,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.84,0.84,1
shado,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,4
shaf,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.69,0.69,1
shaft,5,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.88,0.88,1
shag,4,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.89,0.89,2
shagg,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,0
shah,4,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.69,0.69,1
shak,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.21,1.31,6
shake,5,9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.96,1.06,3
shaki,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.8,0.8,1
shal,4,25,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.3,1.4,4
shall,5,13,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1.22,4
